awb,lat,lng,city,pincode,cluster
GS2010488154,19.1771726,72.8563458,Mumbai,400097,17
GS1157248508,19.05796131,72.82368587,Mumbai,400050,16
GS1174814525,19.2021988,72.8150372,Mumbai,400095,34
GS1740457973,19.1788143,72.8711354,Mumbai,400091,17
GS2009164333,19.2317365,72.8445321,Mumbai,400091,12
GS1577469984,19.0499657,72.8697821,Mumbai,400022,9
GS1895799429,19.039123,72.8795678,Mumbai,400037,9
GS2100513117,19.0586364,72.904206,Mumbai,400071,10
GS1606316583,19.190872,72.9897016,Mumbai,400605,15
GS2082396502,19.0595596,72.8295287,Mumbai,400050,16
GS1929801841,19.0729477,72.8360456,Mumbai,400052,16
GS1929801841,19.0729477,72.8360456,Mumbai,400052,16
GS1919800022,18.9777315,72.8273249,Mumbai,400042,40
GS1533946834,18.9277306,72.8211985,Mumbai,400021,11
GS1588628679,18.9476146,72.8342861,Mumbai,400001,40
GS1091338530,19.0759837,72.8776559,Mumbai,400053,10
GS1429616136,19.1967114,72.8247146,Mumbai,400095,0
GS1929801841,19.0729477,72.8360456,Mumbai,400052,16
GS1929801841,19.0729477,72.8360456,Mumbai,400052,16
GS1291734316,19.1876992,72.9588388,Mumbai,400604,7
GS1555496014,19.0324801,72.8401853,Mumbai,400016,16
GS1334811245,19.073561,72.8649804,Mumbai,400098,16
GS2068435212,19.2297814,72.8608559,Mumbai,400099,12
GS2092857939,19.1764631,72.8680903,Mumbai,400063,17
GS1464528644,19.159626,72.8410352,Mumbai,400084,17
GS1364920689,19.1970702,72.8560357,Mumbai,400101,17
GS1525133569,19.2315828,72.9864063,Mumbai,400607,3
GS1464278934,19.0775133,72.8428012,Mumbai,400067,16
GS2137822432,19.0726295,72.8844721,Mumbai,400070,10
GS2137822432,19.0726295,72.8844721,Mumbai,400070,10
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1613459718,19.1205789,72.8517296,Mumbai,400069,9
GS1613459718,19.1205789,72.8517296,Mumbai,400069,9
GS1575943920,19.176382,72.867165,Mumbai,400097,17
GS1992501219,19.0606079,72.845514,Mumbai,400051,16
GS1204924926,19.257231,72.9719913,Mumbai,400607,13
GS2075303637,19.0294629,72.8408939,Mumbai,400016,16
GS1237270307,18.9876144,72.8337243,Mumbai,400012,40
GS1177879348,19.0784047,72.8690583,Mumbai,400029,9
GS1178687257,19.0200177,72.8624692,Mumbai,400037,40
GS1742007801,19.119803,72.873009,Mumbai,400093,9
GS1723104414,19.0759837,72.8776559,Mumbai,400033,10
GS1002387915,19.0093414,72.8984317,Mumbai,400088,1
GS1111542127,19.057148,72.8973957,Mumbai,400071,10
GS1640163183,19.1117627,72.8607176,Mumbai,400093,9
GS2062935794,18.9493404,72.7944638,Mumbai,400006,11
GS1161400817,19.1365917,72.9157342,Mumbai,400076,4
GS1559395233,19.2283631,72.8559866,Mumbai,400066,12
GS1017482028,19.2221432,72.9730456,Mumbai,400610,7
GS1103941870,19.1470602,72.935062,Mumbai,400078,2
GS1919212878,19.1976161,72.966107,Mumbai,400602,7
GS1336760825,19.1759432,72.8622558,Mumbai,400060,17
GS1820400993,19.1560954,72.8861509,Mumbai,400065,17
GS1738054394,19.00071526,72.83066559,Mumbai,400013,40
GS1214131890,18.9586909,72.8083944,Mumbai,400007,8
GS1129512789,19.1273805,72.8565502,Mumbai,400060,17
GS2007372559,19.2365201,72.8444585,Mumbai,400091,12
GS2131163672,19.0789488,72.8315999,Mumbai,400054,16
GS1456116303,19.2168212,72.9912673,Mumbai,400608,7
GS1765481199,19.0547256,72.8871307,Mumbai,400071,10
GS1377214847,19.25819,72.9559189,Mumbai,400615,13
GS1911787804,19.2200846,72.96287,Mumbai,400610,7
GS1911787804,19.2200846,72.96287,Mumbai,400610,7
GS1900336037,19.1449637,72.8416671,Mumbai,400102,17
GS1196461498,19.1482331,72.8344126,Mumbai,400102,6
GS1196461498,19.1482331,72.8344126,Mumbai,400102,6
GS1102737766,19.0748581,72.9066712,Mumbai,400075,10
GS1132224037,19.0727513,72.8634539,Mumbai,400098,16
GS1132224037,19.0727513,72.8634539,Mumbai,400098,16
GS1517362857,19.0687505,72.8241298,Mumbai,400050,16
GS2106741680,19.206015,72.9837251,Mumbai,400601,7
GS1233543653,19.1313726,72.8556223,Mumbai,400080,17
GS1065139030,19.0613727,72.8333659,Mumbai,400050,16
GS1065139030,19.0613727,72.8333659,Mumbai,400050,16
GS1846569612,19.16296959,72.95307922,Mumbai,400081,7
GS1031694417,19.2676805,72.9705283,Mumbai,400615,14
GS1780569270,19.1561262,72.9398741,Mumbai,400078,7
GS2146800924,19.2112286,72.8519864,Mumbai,400067,12
GS1192017981,19.0265158,72.8513876,Mumbai,400019,16
GS1810002581,19.1509975,72.8856487,Mumbai,400065,17
GS1089741478,19.1892128,72.9674635,Mumbai,400602,15
GS1881525295,19.2325778,72.9718825,Mumbai,400607,3
GS1928086169,19.150005,72.9292775,Mumbai,400078,2
GS1418140264,19.1279136,72.9172793,Mumbai,400076,4
GS1749275846,19.1845177,72.8668857,Mumbai,400097,17
GS1974449046,19.0279902,72.8459616,Mumbai,400016,16
GS1245151181,18.9901964,72.8430551,Mumbai,400033,40
GS1391763332,19.18132401,72.84164429,Mumbai,400064,17
GS1334648779,19.17700811,72.96906408,Mumbai,400603,15
GS1664427383,19.1840165,72.8435136,Mumbai,400064,17
GS1918403751,19.1393862,72.8293921,Mumbai,400104,6
GS2098147993,19.1566474,72.8405572,Mumbai,400104,17
GS1933953014,19.0738234,72.8316539,Mumbai,400052,16
GS1423133602,19.2413572,72.97081,Mumbai,400610,13
GS1452623071,19.0565395,72.8288382,Mumbai,400050,16
GS1746365347,19.0824709,72.837777,Mumbai,400054,16
GS1827370168,19.180066,72.8346155,Mumbai,400064,17
GS1986908528,19.2337336,72.8596559,Mumbai,400066,12
GS1447347490,19.0759837,72.8776559,Mumbai,400003,10
GS1133263753,19.195847,72.9881284,Mumbai,400605,15
GS2011977028,19.1089066,72.8244836,Mumbai,400078,6
GS1311068856,19.1235553,72.9237105,Mumbai,400083,10
GS1354607554,19.1762867,72.96235657,Mumbai,400081,15
GS1456116303,19.2168212,72.9912673,Mumbai,400608,7
GS1109758416,19.2095375,72.864102,Mumbai,400101,17
GS1456116303,19.2168212,72.9912673,Mumbai,400608,7
GS1948727720,19.001921,72.8470676,Mumbai,400012,40
GS1525367773,19.2108314,72.874741,Mumbai,400101,17
GS1112136047,19.2084719,73.0093491,Mumbai,400605,15
GS1068962919,19.137309,72.8677942,Mumbai,400093,17
GS1256265314,19.1965904,72.8183964,Mumbai,400095,0
GS1233011781,19.2325611,72.8607228,Mumbai,400066,12
GS1648253793,19.0381412,72.8471962,Mumbai,400607,16
GS1846319643,19.0537034,72.892783,Mumbai,400071,10
BZPPL00939382,19.048842,72.889656,Mumbai,400071,10
GS2076543531,18.9734245,72.8098907,Mumbai,400026,8
GS1705646043,19.1770572,72.8480862,Mumbai,400064,17
GS1018717731,19.1816553,72.9711542,Mumbai,400603,15
GS1832637431,19.0820398,72.8957612,Mumbai,400086,10
GS2034870276,19.0777255,72.8421018,Mumbai,400050,16
GS1302071860,19.0748027,72.8455026,Mumbai,400055,16
GS1102737766,19.0748581,72.9066712,Mumbai,400075,10
GS1648469918,19.0644193,72.8493324,Mumbai,400075,16
GS1767372494,19.1228971,72.8935473,Mumbai,400072,4
GS1141487652,19.0022603,72.8267357,Mumbai,400013,40
GS1311103991,19.2277944,72.8281573,Mumbai,400092,34
GS1603412175,19.0730336,72.8846394,Mumbai,400070,10
GS1941734238,19.0563196,72.9286852,Mumbai,400043,19
GS1956209580,19.09114647,72.83475494,Mumbai,400054,16
GS2008248936,19.0034263,72.8515536,Mumbai,400015,40
GS2087762031,18.9406526,72.8379274,Mumbai,400001,11
GS1276435822,19.0632931,72.8328079,Mumbai,400050,16
GS1276435822,19.0632931,72.8328079,Mumbai,400050,16
GS1464528644,19.159626,72.8410352,Mumbai,400084,17
GS1794241790,19.0530471,72.8255464,Mumbai,400050,16
GS1856016822,19.1400377,72.8291613,Mumbai,400053,6
GS1165870783,19.1903758,72.968749,Mumbai,400602,15
GS2031627156,19.2034385,72.8394889,Mumbai,400067,0
GS1394299797,19.0310406,72.8459644,Mumbai,400006,16
GS2118880832,19.1076363,72.9010523,Mumbai,400072,10
GS1620629385,19.0403577,72.8644712,Mumbai,400022,16
GS1980135787,18.9948834,72.8347528,Mumbai,400012,40
GS1366982416,19.1182913,72.8281914,Mumbai,400053,6
GS1366982416,19.1182913,72.8281914,Mumbai,400053,6
GS1326351350,19.0548144,72.8511534,Mumbai,400051,16
GS2046666034,19.1630705,72.8481478,Mumbai,400104,17
GS1827995096,19.2404625,72.8657548,Mumbai,400066,12
GS1222423449,19.1345217,72.8218129,Mumbai,400070,6
GS1858938136,19.2017055,72.8410096,Mumbai,400067,0
GS1036167085,19.1076133,72.8992184,Mumbai,400072,10
GS2129414312,19.0759837,72.8776559,Mumbai,400069,10
BZPPL00961355,19.0188958,72.8422075,Mumbai,400028,40
GS1868732943,19.0718896,72.9028599,Mumbai,400089,10
GS1560879316,18.961691,72.8385432,Mumbai,400009,40
GS1237270307,18.9876144,72.8337243,Mumbai,400012,40
GS2011256234,19.1106376,72.8405866,Mumbai,400058,9
GS1647525445,19.2261814,72.866225,Mumbai,400066,12
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1333287173,19.0438658,72.8388532,Mumbai,400016,16
GS1918210902,19.03327542,72.84123469,Mumbai,400016,16
GS1098191799,19.0186139,72.8298123,Mumbai,400025,16
GS1098191799,19.0186139,72.8298123,Mumbai,400025,16
GS1177884346,19.0199544,72.8345158,Mumbai,400028,16
GS1634537866,19.1483497,72.8404703,Mumbai,400104,17
GS1311068856,19.1235553,72.9237105,Mumbai,400083,10
GS1613459718,19.1205789,72.8517296,Mumbai,400069,9
GS1613459718,19.1205789,72.8517296,Mumbai,400069,9
GS1162015078,19.057296,72.9003036,Mumbai,400071,10
GS1563478593,19.1954365,72.9915689,Mumbai,400605,15
GS1141487652,19.0022603,72.8267357,Mumbai,400013,40
GS1902899216,19.120089,72.8638407,Mumbai,400093,9
GS1720537209,19.2315828,72.9864063,Mumbai,400607,3
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1617071692,19.1118113,72.8985113,Mumbai,400072,10
GS1323759047,19.2268151,72.8622596,Mumbai,400066,12
GS1732401153,19.0853758,72.9033121,Mumbai,400086,10
GS1920636244,18.9651963,72.8209429,Mumbai,400008,40
GS1649797594,18.9423823,72.828231,Mumbai,400020,11
GS1565213000,19.1300929,72.8472554,Mumbai,400102,6
GS1705646043,19.1770572,72.8480862,Mumbai,400064,17
GS1666127444,19.0648073,72.859485,Mumbai,400043,16
GS1464113557,19.11762047,72.88407135,Mumbai,400059,9
GS2012978813,19.177001,72.9448281,Mumbai,400080,7
GS2033259039,19.1974825,72.8367784,Mumbai,400064,0
GS1577216423,19.0045032,72.8546867,Mumbai,400015,40
GS1256678872,18.968794,72.838799,Mumbai,400010,40
GS1256678872,18.968794,72.838799,Mumbai,400010,40
GS1505720648,18.9597329,72.8315507,Mumbai,400003,40
GS1038054370,19.1107686,72.8625896,Mumbai,400093,9
GS1917315799,19.0763394,72.8674712,Mumbai,400098,16
GS1447347490,19.0759837,72.8776559,Mumbai,400003,10
GS1588126474,18.9564259,72.8196745,Mumbai,400004,8
GS1245151181,18.9901964,72.8430551,Mumbai,400033,40
GS1832279780,19.1396009,72.82542,Mumbai,400053,6
GS1638212908,19.2228,72.86,Mumbai,400066,12
GS1728891120,19.1650871,72.8448541,Mumbai,400104,17
GS1099565713,19.1208683,72.9359307,Mumbai,400083,10
GS1639061277,19.1146464,72.8955305,Mumbai,400076,10
GS1522059781,19.25779671,72.9867975,Mumbai,400607,14
GS1900336037,19.1449637,72.8416671,Mumbai,400102,17
GS1220928111,19.1973949,72.840978,Mumbai,400064,0
GS1065211422,19.1922915,72.8358833,Mumbai,400064,0
GS1894113671,19.2011109,72.8425531,Mumbai,400067,0
GS1552968568,19.136674,72.8465766,Mumbai,400050,17
GS2033259039,19.1974825,72.8367784,Mumbai,400064,0
GS1319124777,19.1572937,72.8429668,Mumbai,400104,17
GS1366122842,19.0717552,72.9113585,Mumbai,400077,10
GS1551068563,19.1778593,72.9513288,Mumbai,400080,7
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1870975972,19.1850731,72.9425575,Mumbai,400080,7
GS1476880779,18.9071187,72.8147917,Mumbai,400005,11
GS2046571185,19.201329,72.866296,Mumbai,400101,17
GS1297888399,19.07596779,72.82656097,Mumbai,400052,16
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1362089485,19.1236475,72.8702116,Mumbai,400093,17
GS1858737712,19.1568067,72.8537634,Mumbai,400063,17
GS1900336037,19.1449637,72.8416671,Mumbai,400102,17
GS1968425509,19.069185,72.8287762,Mumbai,400050,16
GS2087762031,18.9406526,72.8379274,Mumbai,400001,11
GS1473816223,19.180783,72.8166989,Mumbai,400095,20
GS1548836368,18.9535138,72.8236747,Mumbai,400004,40
GS2092857939,19.1764631,72.8680903,Mumbai,400063,17
GS1134543601,19.0819847,72.8407241,Mumbai,400051,16
GS1172964621,19.0294229,72.8426462,Mumbai,400016,16
GS1526517794,19.1340229,72.9299724,Mumbai,400078,2
GS1455408510,19.2227179,72.983333,Mumbai,400601,7
GS1196461498,19.1482331,72.8344126,Mumbai,400102,6
GS1196461498,19.1482331,72.8344126,Mumbai,400102,6
GS1835342043,19.184354,72.9577113,Mumbai,400604,7
GS1949081024,19.0545421,72.8336984,Mumbai,400050,16
GS1576906948,18.9725187,72.8282176,Mumbai,400008,40
GS1968425509,19.069185,72.8287762,Mumbai,400050,16
GS1737887499,19.1570792,72.8564324,Mumbai,400063,17
GS2137822432,19.0726295,72.8844721,Mumbai,400070,10
GS2137822432,19.0726295,72.8844721,Mumbai,400070,10
GS1827370168,19.180066,72.8346155,Mumbai,400064,17
GS1002387915,19.0093414,72.8984317,Mumbai,400088,1
GS1927251099,19.1291361,72.8330213,Mumbai,400053,6
GS1927251099,19.1291361,72.8330213,Mumbai,400053,6
GS1881837346,19.1415995,72.8416127,Mumbai,400102,17
GS1881837346,19.1415995,72.8416127,Mumbai,400102,17
GS1820919282,19.1356061,72.9296158,Mumbai,400078,2
GS1065139030,19.0613727,72.8333659,Mumbai,400050,16
GS1065139030,19.0613727,72.8333659,Mumbai,400050,16
GS2060001304,19.0552111,72.8324915,Mumbai,400050,16
GS2060001304,19.0552111,72.8324915,Mumbai,400050,16
GS1767822682,19.0582606,72.905452,Mumbai,400071,10
GS1274142035,19.1910797,72.8620221,Mumbai,400097,17
GS1454816625,19.0409167,72.9162699,Mumbai,400094,19
GS1547127090,19.1221716,72.8574006,Mumbai,400093,9
GS1506142875,19.1059912,72.8988753,Mumbai,400072,10
GS1265656952,19.1476078,72.8387146,Mumbai,400102,17
GS1568221802,19.0626498,72.8873622,Mumbai,400070,10
GS1568221802,19.0626498,72.8873622,Mumbai,400070,10
GS1749275846,19.1845177,72.8668857,Mumbai,400097,17
GS1687011732,19.1146464,72.8955305,Mumbai,400072,10
GS1631869569,19.1792894,72.8411659,Mumbai,400064,17
GS2113411408,19.2288181,72.9826238,Mumbai,400607,3
GS2088836721,19.181826,72.9767481,Mumbai,400603,15
GS1758371149,19.2201836,72.8360295,Mumbai,400092,12
GS1398637201,19.0523986,72.9023211,Mumbai,400071,10
GS2044313924,19.2076859,73.0068698,Mumbai,400605,15
GS1457957634,19.2156863,72.982641,Mumbai,400601,7
GS1301454934,19.2046833,72.83351135,Mumbai,400067,0
GS1639030452,19.1353144,72.939443,Mumbai,400078,2
BZPPL00942242,19.1661656,73.0047338,Mumbai,400081,15
GS1932937230,19.0867747,72.8288151,Mumbai,400049,16
GS1722637797,19.0439862,72.9102511,Mumbai,400071,19
GS1030954285,19.2166294,72.9591092,Mumbai,400606,7
GS1912339677,19.1784216,72.8399431,Mumbai,400064,17
GS1361207747,18.9596431,72.8115595,Mumbai,400007,8
GS1903616629,19.0744426,72.8604874,Mumbai,400055,16
GS1864478146,19.0421974,72.8710711,Mumbai,400022,9
GS1609562652,19.2332529,72.9892725,Mumbai,400607,3
GS1677211067,18.9543964,72.8172517,Mumbai,400004,11
GS1405291243,19.2165933,72.8298494,Mumbai,400067,0
GS1606125877,19.0791378,72.8930609,Mumbai,400086,10
GS1546070324,19.0655982,72.8739786,Mumbai,400070,10
GS1927251099,19.1291361,72.8330213,Mumbai,400053,6
GS1927251099,19.1291361,72.8330213,Mumbai,400053,6
GS1366982416,19.1182913,72.8281914,Mumbai,400053,6
GS1366982416,19.1182913,72.8281914,Mumbai,400053,6
GS1894792775,19.0759837,72.8776559,Mumbai,400033,10
GS1677211067,18.9543964,72.8172517,Mumbai,400004,11
GS1807858303,19.1513805,72.9417418,Mumbai,400078,7
GS1196461498,19.1482331,72.8344126,Mumbai,400102,6
GS1196461498,19.1482331,72.8344126,Mumbai,400102,6
GS1677005069,19.1898839,72.8354586,Mumbai,400104,0
GS1261673315,19.1579486,72.9338487,Mumbai,400078,7
GS1911787804,19.2200846,72.96287,Mumbai,400610,7
GS1911787804,19.2200846,72.96287,Mumbai,400610,7
GS1271641300,19.0464224,72.8945361,Mumbai,400008,10
GS1465082708,19.146431,72.8573522,Mumbai,400065,17
BZSPS0000086,19.11921692,72.89428711,Mumbai,400076,10
GS1723275811,19.1171357,72.8936205,Mumbai,400072,10
GS1412993814,19.2095375,72.864102,Mumbai,400101,17
GS1460454366,19.1081288,72.8794774,Mumbai,400059,10
GS1652629827,19.0088678,72.8573828,Mumbai,400037,40
GS1136603704,18.9170965,72.8256993,Mumbai,400005,11
GS1709634585,19.2106175,72.8254915,Mumbai,400026,34
GS2102846712,19.0727803,72.8653464,Mumbai,400098,16
GS1326351350,19.0548144,72.8511534,Mumbai,400051,16
GS1648469918,19.0644193,72.8493324,Mumbai,400075,16
GS1871121932,19.1307817,72.9121861,Mumbai,400076,4
GS1017519451,19.12769318,72.82066345,Mumbai,400061,6
GS1741581969,19.1867519,72.9545494,Mumbai,400604,7
GS1247120690,19.2181714,72.9582367,Mumbai,400610,7
GS1256678872,18.968794,72.838799,Mumbai,400010,40
GS1256678872,18.968794,72.838799,Mumbai,400010,40
GS1859866870,19.2118839,72.9744143,Mumbai,400601,7
GS1235675425,19.1291164,72.8379828,Mumbai,400058,6
GS2011977028,19.1089066,72.8244836,Mumbai,400078,6
GS1276000124,19.2179228,72.8470852,Mumbai,400092,12
GS1934906859,19.2467218,72.9759713,Mumbai,400602,13
GS1514937966,18.94734955,72.82723999,Mumbai,400002,11
GS1070189031,19.0585316,72.8478554,Mumbai,400051,16
GS1783823447,19.0797499,72.8538379,Mumbai,400055,16
GS1994533866,19.0612813,72.8683877,Mumbai,400051,16
GS1111853092,18.999549,72.8541494,Mumbai,400015,40
GS1530570742,19.1060174,72.8999606,Mumbai,400072,10
GS1548836368,18.9535138,72.8236747,Mumbai,400004,40
GS1266152112,19.1135548,72.9097896,Mumbai,400076,10
GS1705646043,19.1770572,72.8480862,Mumbai,400064,17
GS1514937966,18.94734955,72.82723999,Mumbai,400002,11
GS1256265314,19.1965904,72.8183964,Mumbai,400058,0
GS1584292199,19.0628503,72.8258402,Mumbai,400050,16
GS1584292199,19.0628503,72.8258402,Mumbai,400050,16
GS1176700608,19.2342853,72.8461007,Mumbai,400091,12
GS1620556824,19.106595,72.827037,Mumbai,400049,16
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1722476367,18.9465913,72.7939475,Mumbai,400006,11
GS1549402064,19.2196096,72.9752687,Mumbai,400610,7
GS1568221802,19.0626498,72.8873622,Mumbai,400070,10
GS1568221802,19.0626498,72.8873622,Mumbai,400070,10
GS1068962919,19.137309,72.8677942,Mumbai,400093,17
GS1911787804,19.2200846,72.96287,Mumbai,400610,7
GS1911787804,19.2200846,72.96287,Mumbai,400610,7
GS1921272391,19.2288533,72.9833041,Mumbai,400607,3
GS1228717094,19.1963012,72.8088021,Mumbai,400095,34
GS1894060908,19.1411027,72.8583312,Mumbai,400060,17
GS1761972748,19.0791121,72.8681398,Mumbai,400029,9
GS1761972748,19.0791121,72.8681398,Mumbai,400029,9
GS1132224037,19.0727513,72.8634539,Mumbai,400098,16
GS1132224037,19.0727513,72.8634539,Mumbai,400098,16
GS1242919633,18.9708836,72.8216539,Mumbai,400008,40
GS1332301672,18.9738562,72.8226359,Mumbai,400008,40
GS1935616987,19.0447048,72.9102511,Mumbai,400043,19
GS1935616987,19.0447048,72.9102511,Mumbai,400043,19
GS1033190129,19.2021801,72.8219856,Mumbai,400095,0
GS2065457060,18.9364858,72.8381497,Mumbai,400001,11
GS1951267109,19.1981024,72.8089724,Mumbai,400095,34
GS1026794671,19.10859299,72.90312958,Mumbai,400072,10
GS2037384017,19.2006681,72.9745063,Mumbai,400601,7
GS1366122842,19.0717552,72.9113585,Mumbai,400077,10
GS1256678872,18.968794,72.838799,Mumbai,400010,40
GS1256678872,18.968794,72.838799,Mumbai,400010,40
GS1017519451,19.12769318,72.82066345,Mumbai,400061,6
GS1666241277,19.0450952,72.8586319,Mumbai,400017,16
GS1990488819,19.1784276,72.8162541,Mumbai,400095,20
GS1866975375,19.0715258,72.8252609,Mumbai,400050,16
GS1500820092,19.2062131,72.8364545,Mumbai,400067,0
GS2072312851,19.06257629,72.82479095,Mumbai,400050,16
GS1755230793,19.0769396,72.8397062,Mumbai,400054,16
GS1592090660,19.1435906,72.8246291,Mumbai,400053,6
GS2068435212,19.2297814,72.8608559,Mumbai,400067,12
GS1464113557,19.11762047,72.88407135,Mumbai,400059,9
GS1334291153,19.1918026,72.8350918,Mumbai,400064,0
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS2060376347,18.9342453,72.8255281,Mumbai,400020,11
GS1859590684,19.2099596,73.0096136,Mumbai,400605,15
GS1694807582,19.202266,72.8151469,Mumbai,400095,34
GS1667481195,19.0896639,72.8863735,Mumbai,400066,10
GS1228717094,19.1963012,72.8088021,Mumbai,400095,34
GS1276435822,19.0632931,72.8328079,Mumbai,400050,16
GS1276435822,19.0632931,72.8328079,Mumbai,400050,16
GS1102252872,19.1408711,72.8359929,Mumbai,400102,6
GS2102846712,19.0727803,72.8653464,Mumbai,400098,16
GS1451221255,19.0652569,72.8562592,Mumbai,400101,16
GS2025466101,19.076277,72.8653997,Mumbai,400055,16
GS2025466101,19.076277,72.8653997,Mumbai,400055,16
GS1042107846,19.1392053,72.8339045,Mumbai,400053,6
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1433669456,19.0802389,72.8403087,Mumbai,400025,16
GS1014974129,19.1428934,72.824244,Mumbai,400053,6
GS1677211067,18.9543964,72.8172517,Mumbai,400004,11
GS1594018075,19.1999591,72.9654106,Mumbai,400601,7
GS1917315799,19.0763394,72.8674712,Mumbai,400098,16
GS1137448930,19.02502632,72.86660767,Mumbai,400037,5
GS1514937966,18.94734955,72.82723999,Mumbai,400002,11
GS1785116431,19.1631398,72.9455952,Mumbai,400080,7
GS1502906195,19.1634018,72.8359475,Mumbai,400104,17
GS1677211067,18.9543964,72.8172517,Mumbai,400004,11
GS1789046196,19.1902581,72.9791354,Mumbai,400601,15
GS1242133066,18.9830772,72.8352668,Mumbai,400027,40
GS1082928660,19.1165893,72.9130359,Mumbai,400076,10
GS1253113499,19.1791952,72.8469057,Mumbai,400064,17
GS1812147144,19.08780722,72.83768345,Mumbai,400054,16
